ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2020-11-09,l906601,146 Toronto St 202,Toronto St,Queen's Park,Barrie,$285000,1 baths,1 beds,https://barrie.listing.ca/146-toronto-st-202.S4981028.htm#61-h
2020-11-09,l908595,1 Irish Lane,Irish Lane,400 East,Barrie,$649900,3 baths,3+1 beds,https://barrie.listing.ca/1-irish-lane.S4983582.htm#61-2
2020-11-09,l908547,10 Larkin Dr,Larkin Dr,Georgian Drive,Barrie,$574999,2 baths,3+2 beds,https://barrie.listing.ca/10-larkin-dr.S4983235.htm#61-3
2020-11-09,l908444,5 Greenwich St 404,Greenwich St,Ardagh,Barrie,$475000,2 baths,2 beds,https://barrie.listing.ca/5-greenwich-st-404.S4983601.htm#61-4
2020-11-09,l908442,65 Ellen St 1208,Ellen St,Lakeshore,Barrie,$429000,2 baths,2 beds,https://barrie.listing.ca/65-ellen-st-1208.S4983182.htm#61-5
2020-11-10,l909054,191 Patterson Rd,Patterson Rd,Ardagh,Barrie,$759000,3 baths,3+1 beds,https://barrie.listing.ca/191-patterson-rd.S4984312.htm#61-2
2020-11-10,l909053,23 Andean Lane,Andean Lane,Holly,Barrie,$499999,4 baths,2 beds,https://barrie.listing.ca/23-andean-lane.S4984221.htm#61-3
2020-11-10,l909050,127 Toronto St,Toronto St,Queen's Park,Barrie,$859000,3 baths,4+2 beds,https://barrie.listing.ca/127-toronto-st.S4983871.htm#61-4
2020-11-10,l909049,23 Dykstra Dr,Dykstra Dr,Holly,Barrie,$619900,3 baths,2+2 beds,https://barrie.listing.ca/23-dykstra-dr.S4983807.htm#61-5
2020-11-10,l909047,64 Knicely Rd,Knicely Rd,Allandale,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/64-knicely-rd.S4983798.htm#61-6
2020-11-10,l909712,131 Muirfield Dr,Muirfield Dr,Holly,Barrie,$909900,4 baths,4 beds,https://barrie.listing.ca/131-muirfield-dr.S4984923.htm#61-2
2020-11-10,l909711,70 Carley Cres,Carley Cres,Painswick South,Barrie,$849900,3 baths,4 beds,https://barrie.listing.ca/70-carley-cres.S4984858.htm#61-3
2020-11-10,l909710,38 Pass Crt,Pass Crt,Ardagh,Barrie,$450000,2 baths,3 beds,https://barrie.listing.ca/38-pass-crt.S4984784.htm#61-4
2020-11-10,l909709,91 Holgate St,Holgate St,Allandale,Barrie,$549900,2 baths,3+1 beds,https://barrie.listing.ca/91-holgate-st.S4984766.htm#61-5
2020-11-10,l909707,39 Honey Cres,Honey Cres,Painswick South,Barrie,$699000,3 baths,4 beds,https://barrie.listing.ca/39-honey-cres.S4984733.htm#61-6
2020-11-10,l909705,89 Franks Way,Franks Way,Allandale Heights,Barrie,$558900,2 baths,3 beds,https://barrie.listing.ca/89-franks-way.S4984706.htm#61-7
2020-11-10,l909703,251 Dodson Rd,Dodson Rd,Painswick North,Barrie,$549900,2 baths,3+1 beds,https://barrie.listing.ca/251-dodson-rd.S4984680.htm#61-8
2020-11-10,l909544,304 Essa Rd 204,Essa Rd,Ardagh,Barrie,$399900,1 baths,1 beds,https://barrie.listing.ca/304-essa-rd-204.S4984855.htm#61-9
2020-11-11,l910405,219 Hickling Tr,Hickling Tr,Grove East,Barrie,$549999,3 baths,4+1 beds,https://barrie.listing.ca/219-hickling-tr.S4985810.htm#61-2
2020-11-11,l910190,34 Churchland Dr,Churchland Dr,Holly,Barrie,$499900,4 baths,3 beds,https://barrie.listing.ca/34-churchland-dr.S4985231.htm#61-3
2020-11-11,l910188,98 Blake St,Blake St,North Shore,Barrie,$949000,2 baths,3+1 beds,https://barrie.listing.ca/98-blake-st.S4985392.htm#61-4
2020-11-11,l910186,87 Christie Cres,Christie Cres,Letitia Heights,Barrie,$449900,2 baths,3 beds,https://barrie.listing.ca/87-christie-cres.S4985563.htm#61-5
2020-11-11,l910180,19 Pepin Crt,Pepin Crt,Innis-Shore,Barrie,$869900,4 baths,4 beds,https://barrie.listing.ca/19-pepin-crt.S4985306.htm#61-6
2020-11-11,l910092,137 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$949000,5 baths,4 beds,https://barrie.listing.ca/137-muirfield-dr.S4985122.htm#61-7
2020-11-11,l910032,374 Hickling Tr,Hickling Tr,Grove East,Barrie,$624900,2 baths,3+2 beds,https://barrie.listing.ca/374-hickling-tr.S4985556.htm#61-8
2020-11-11,l910031,71 Pepler Pl,Pepler Pl,Sunnidale,Barrie,$619900,3 baths,3 beds,https://barrie.listing.ca/71-pepler-pl.S4985155.htm#61-9
2020-11-11,l909977,304 Essa Rd 401,Essa Rd,Ardagh,Barrie,$499999,2 baths,2 beds,https://barrie.listing.ca/304-essa-rd-401.S4921451.htm#61-a
2020-11-11,l910732,44 Cynthia Crt,Cynthia Crt,Wellington,Barrie,$550000,2 baths,3+1 beds,https://barrie.listing.ca/44-cynthia-crt.S4986296.htm#61-2
2020-11-11,l910731,90 Arthur Ave,Arthur Ave,Grove East,Barrie,$750000,4 baths,3 beds,https://barrie.listing.ca/90-arthur-ave.S4986211.htm#61-3
2020-11-11,l910729,13 Vansittart Crt,Vansittart Crt,Northwest,Barrie,$545000,2 baths,3+1 beds,https://barrie.listing.ca/13-vansittart-crt.S4986120.htm#61-4
2020-11-11,l910728,125 Huronia Rd 3,Huronia Rd,Painswick North,Barrie,$649000,3 baths,2+1 beds,https://barrie.listing.ca/125-huronia-rd-3.S4986108.htm#61-5
2020-11-11,l910727,75 Monarchy St,Monarchy St,Innis-Shore,Barrie,$699000,3 baths,4 beds,https://barrie.listing.ca/75-monarchy-st.S4986101.htm#61-6
2020-11-11,l910726,155 Burns Circ,Burns Circ,Northwest,Barrie,$499900,2 baths,3 beds,https://barrie.listing.ca/155-burns-circ.S4986092.htm#61-7
2020-11-11,l910725,42 Penetang St,Penetang St,Codrington,Barrie,$460000,2 baths,4 beds,https://barrie.listing.ca/42-penetang-st.S4985866.htm#61-8
2020-11-12,l911378,17 D'ambrosio Dr,D'ambrosio Dr,Painswick North,Barrie,$529900,2 baths,3 beds,https://barrie.listing.ca/17-dambrosio-dr.S4987033.htm#61-2
2020-11-12,l911353,48 Osprey Ridge Rd,Osprey Ridge Rd,Little Lake,Barrie,$1066660,5 baths,5+1 beds,https://barrie.listing.ca/48-osprey-ridge-rd.S4986948.htm#61-3
2020-11-12,l911347,53 Weatherup Cres,Weatherup Cres,West Bayfield,Barrie,$558800,2 baths,3+1 beds,https://barrie.listing.ca/53-weatherup-cres.S4987036.htm#61-4
2020-11-12,l911150,270 Pine Dr,Pine Dr,Bayshore,Barrie,$669900,2 baths,3 beds,https://barrie.listing.ca/270-pine-dr.S4986786.htm#61-5
2020-11-12,l911148,3 Patrick Dr,Patrick Dr,Painswick South,Barrie,$729000,3 baths,3+2 beds,https://barrie.listing.ca/3-patrick-dr.S4986664.htm#61-6
2020-11-12,l911146,16 Peck St,Peck St,Innis-Shore,Barrie,$819000,3 baths,4+1 beds,https://barrie.listing.ca/16-peck-st.S4986566.htm#61-7
2020-11-12,l911144,260 Cox Mill Rd,Cox Mill Rd,Painswick North,Barrie,$1750000,4 baths,4 beds,https://barrie.listing.ca/260-cox-mill-rd.S4986545.htm#61-8
2020-11-12,l911143,341 Emms Dr,Emms Dr,Holly,Barrie,$599000,3 baths,3 beds,https://barrie.listing.ca/341-emms-dr.S4986420.htm#61-9
2020-11-12,l910984,120 Bell Farm Rd 414,Bell Farm Rd,Alliance,Barrie,$329900,2 baths,2 beds,https://barrie.listing.ca/120-bell-farm-rd-414.S4986385.htm#61-a
2020-11-12,l910983,6 Toronto St 1106,Toronto St,Lakeshore,Barrie,$524900,2 baths,1+1 beds,https://barrie.listing.ca/6-toronto-st-1106.S4986371.htm#61-b
2020-11-13,l912794,40 Brown Wood Dr,Brown Wood Dr,East Bayfield,Barrie,$550000,2 baths,3 beds,https://barrie.listing.ca/40-brown-wood-dr.S4988822.htm#61-2
2020-11-13,l912793,175 Sundew Dr,Sundew Dr,Holly,Barrie,$450000,2 baths,2+2 beds,https://barrie.listing.ca/175-sundew-dr.S4988820.htm#61-3
2020-11-13,l912792,91 Mcintyre Dr,Mcintyre Dr,Ardagh,Barrie,$799900,4 baths,4+2 beds,https://barrie.listing.ca/91-mcintyre-dr.S4988817.htm#61-4
2020-11-13,l912790,140 Succession Cres,Succession Cres,Innis-Shore,Barrie,$819000,4 baths,5 beds,https://barrie.listing.ca/140-succession-cres.S4988738.htm#61-5
2020-11-13,l912789,79 Birchwood Dr,Birchwood Dr,East Bayfield,Barrie,$714990,4 baths,3+2 beds,https://barrie.listing.ca/79-birchwood-dr.S4988629.htm#61-6
2020-11-13,l912788,13 Wilson Crt,Wilson Crt,Allandale Heights,Barrie,$620000,2 baths,3 beds,https://barrie.listing.ca/13-wilson-crt.S4988518.htm#61-7
2020-11-13,l912787,233 Dock Rd,Dock Rd,South Shore,Barrie,$600000,2 baths,3 beds,https://barrie.listing.ca/233-dock-rd.S4988485.htm#61-8
2020-11-13,l912634,7 Greenwich St 102,Greenwich St,Ardagh,Barrie,$559900,2 baths,3 beds,https://barrie.listing.ca/7-greenwich-st-102.S4988877.htm#61-9
2020-11-13,l912633,237 Steel St 8,Steel St,400 East,Barrie,$399900,2 baths,3 beds,https://barrie.listing.ca/237-steel-st-8.S4988622.htm#61-a
2020-11-13,l912434,38 Tower Cres,Tower Cres,Allandale,Barrie,$699900,3 baths,3+2 beds,https://barrie.listing.ca/38-tower-cres.S4988214.htm#61-b
2020-11-13,l912209,137 Springdale Dr,Springdale Dr,Cundles East,Barrie,$499000,2 baths,3 beds,https://barrie.listing.ca/137-springdale-dr.S4988157.htm#61-c
2020-11-13,l912208,108 Bourbon Circ,Bourbon Circ,Innis-Shore,Barrie,$879900,4 baths,4+1 beds,https://barrie.listing.ca/108-bourbon-circ.S4988119.htm#61-d
2020-11-13,l912207,113 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$939900,4 baths,4 beds,https://barrie.listing.ca/113-muirfield-dr.S4987947.htm#61-e
2020-11-13,l912009,304 Essa Rd 213,Essa Rd,Ardagh,Barrie,$569900,2 baths,3 beds,https://barrie.listing.ca/304-essa-rd-213.S4987686.htm#61-f
2020-11-13,l912007,304 Essa Rd 113,Essa Rd,Ardagh,Barrie,$539900,2 baths,3 beds,https://barrie.listing.ca/304-essa-rd-113.S4987635.htm#61-g
2020-11-13,l911746,23 Megan Cres,Megan Cres,Holly,Barrie,$649000,3 baths,3 beds,https://barrie.listing.ca/23-megan-cres.S4987444.htm#61-h
2020-11-13,l911744,18 Andean Lane,Andean Lane,Rural Barrie Southwest,Barrie,$499000,2 baths,3+1 beds,https://barrie.listing.ca/18-andean-lane.S4987352.htm#61-i
2020-11-13,l911741,49 Belcourt Ave,Belcourt Ave,Grove East,Barrie,$699900,2 baths,4 beds,https://barrie.listing.ca/49-belcourt-ave.S4987145.htm#61-j
2020-11-13,l911740,242 Ferndale Dr,Ferndale Dr,Ardagh,Barrie,$459900,2 baths,2 beds,https://barrie.listing.ca/242-ferndale-dr.S4987126.htm#61-k
2020-11-13,l911574,120 D'ambrosio Dr 12,D'ambrosio Dr,Painswick North,Barrie,$425000,3 baths,3+1 beds,https://barrie.listing.ca/120-dambrosio-dr-12.S4987428.htm#61-l
2020-11-16,l913871,19 Riverwood Crt,Riverwood Crt,Sunnidale,Barrie,$539000,2 baths,3+1 beds,https://barrie.listing.ca/19-riverwood-crt.S4989773.htm#61-2
2020-11-16,l913697,17 Darcel Cres,Darcel Cres,400 North,Barrie,$749000,4 baths,5 beds,https://barrie.listing.ca/17-darcel-cres.S4989605.htm#61-3
2020-11-16,l913696,4 Wildwood Tr,Wildwood Tr,Ardagh,Barrie,$499000,2 baths,3 beds,https://barrie.listing.ca/4-wildwood-tr.S4989601.htm#61-4
2020-11-16,l913525,28 Rosenfeld Dr,Rosenfeld Dr,Grove East,Barrie,$659000,4 baths,3+2 beds,https://barrie.listing.ca/28-rosenfeld-dr.S4989523.htm#61-5
2020-11-16,l913297,29 Oakridge Dr,Oakridge Dr,West Bayfield,Barrie,$550000,3 baths,3+1 beds,https://barrie.listing.ca/29-oakridge-dr.S4989282.htm#61-6
2020-11-16,l913295,22 Elizabeth St,Elizabeth St,Ardagh,Barrie,$539000,3 baths,4+1 beds,https://barrie.listing.ca/22-elizabeth-st.S4989167.htm#61-7
2020-11-16,l913292,32 Murray St,Murray St,Allandale,Barrie,$1295000,4 baths,5+1 beds,https://barrie.listing.ca/32-murray-st.S4988963.htm#61-8
2020-11-16,l913290,40 Brown Wood Dr,Brown Wood Dr,East Bayfield,Barrie,$550000,2 baths,3 beds,https://barrie.listing.ca/40-brown-wood-dr.S4988822.htm#61-9
2020-11-16,l913289,175 Sundew Dr,Sundew Dr,Holly,Barrie,$450000,2 baths,2+2 beds,https://barrie.listing.ca/175-sundew-dr.S4988820.htm#61-a
2020-11-16,l913288,91 Mcintyre Dr,Mcintyre Dr,Ardagh,Barrie,$799900,4 baths,4+2 beds,https://barrie.listing.ca/91-mcintyre-dr.S4988817.htm#61-b
2020-11-16,l913286,233 Dock Rd,Dock Rd,South Shore,Barrie,$600000,2 baths,3 beds,https://barrie.listing.ca/233-dock-rd.S4988485.htm#61-c
2020-11-16,l913056,111 Worsley St Gph4,Worsley St,City Centre,Barrie,$469900,2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-gph4.S4989222.htm#61-d
2020-11-16,l913055,7 Greenwich St 102,Greenwich St,Ardagh,Barrie,$559900,2 baths,3 beds,https://barrie.listing.ca/7-greenwich-st-102.S4988877.htm#61-e
2020-11-16,l914519,79 Birchwood Dr,Birchwood Dr,East Bayfield,Barrie,$714990,4 baths,3+2 beds,https://barrie.listing.ca/79-birchwood-dr.S4988629.htm#61-2
2020-11-17,l915212,1 Leslie Ave,Leslie Ave,Holly,Barrie,$649000,4 baths,3+1 beds,https://barrie.listing.ca/1-leslie-ave.S4991553.htm#61-2
2020-11-17,l915157,20 Evergreen Crt 5,Evergreen Crt,Ardagh,Barrie,$225000,1 baths,1 beds,https://barrie.listing.ca/20-evergreen-crt-5.S4991412.htm#61-3
2020-11-17,l914973,63 Brighton Rd,Brighton Rd,Georgian Drive,Barrie,$599000,4 baths,4+1 beds,https://barrie.listing.ca/63-brighton-rd.S4990755.htm#61-4
2020-11-17,l914779,163 Edgehill Dr D8,Edgehill Dr,Edgehill Drive,Barrie,$299429,1 baths,2 beds,https://barrie.listing.ca/163-edgehill-dr-d8.S4991058.htm#61-5
2020-11-17,l915573,131 Ferndale St,Ferndale St,Ardagh,Barrie,$749000,3 baths,4 beds,https://barrie.listing.ca/131-ferndale-st.S4991676.htm#61-2
2020-11-17,l915558,14 Weymouth Rd,Weymouth Rd,Georgian Drive,Barrie,$430000,2 baths,3 beds,https://barrie.listing.ca/14-weymouth-rd.S4991939.htm#61-3
2020-11-17,l915557,35 Burbank Pl,Burbank Pl,Alliance,Barrie,$549900,2 baths,3 beds,https://barrie.listing.ca/35-burbank-pl.S4991895.htm#61-4
2020-11-17,l915556,6 Springdale Dr,Springdale Dr,Cundles East,Barrie,$549900,2 baths,3+3 beds,https://barrie.listing.ca/6-springdale-dr.S4991880.htm#61-5
2020-11-17,l915366,237 Steel St 8,Steel St,400 East,Barrie,$399900,2 baths,3 beds,https://barrie.listing.ca/237-steel-st-8.S4988622.htm#61-6
2020-11-17,l915321,300 Essa Rd 106,Essa Rd,Ardagh,Barrie,$449900,2 baths,2 beds,https://barrie.listing.ca/300-essa-rd-106.S4991701.htm#61-7
2020-11-18,l915969,60 Brock St,Brock St,Sanford,Barrie,$660000,2 baths,4 beds,https://barrie.listing.ca/60-brock-st.S4992438.htm#61-2
2020-11-18,l915968,15 Baker Cres,Baker Cres,400 North,Barrie,$549900,2 baths,4 beds,https://barrie.listing.ca/15-baker-cres.S4992361.htm#61-3
2020-11-18,l915967,125 Huronia Rd 3,Huronia Rd,Painswick North,Barrie,$589000,3 baths,2+1 beds,https://barrie.listing.ca/125-huronia-rd-3.S4992337.htm#61-4
2020-11-18,l916536,18 Couples Crt,Couples Crt,East Bayfield,Barrie,$649900,3 baths,2+1 beds,https://barrie.listing.ca/18-couples-crt.S4993107.htm#61-2
2020-11-18,l916532,70 White Cres,White Cres,Holly,Barrie,$749000,3 baths,4 beds,https://barrie.listing.ca/70-white-cres.S4992880.htm#61-3
2020-11-18,l916531,16 Greenwich St,Greenwich St,Ardagh,Barrie,$849900,4 baths,4+1 beds,https://barrie.listing.ca/16-greenwich-st.S4992862.htm#61-4
2020-11-18,l916529,9 Cumming Dr,Cumming Dr,Ardagh,Barrie,$669900,2 baths,2+1 beds,https://barrie.listing.ca/9-cumming-dr.S4992753.htm#61-5
2020-11-18,l916364,47 Ferndale Dr 4,Ferndale Dr,Ardagh,Barrie,$389900,2 baths,2 beds,https://barrie.listing.ca/47-ferndale-dr-4.S4993054.htm#61-6
2020-11-18,l916363,300 Essa Rd 309,Essa Rd,Ardagh,Barrie,$509900,2 baths,3 beds,https://barrie.listing.ca/300-essa-rd-309.S4992988.htm#61-7
2020-11-19,l917094,4 Wildwood Tr,Wildwood Tr,Ardagh,Barrie,$499000,2 baths,3 beds,https://barrie.listing.ca/4-wildwood-tr.S4993927.htm#61-2
2020-11-19,l916976,63 Jessica Dr,Jessica Dr,Painswick South,Barrie,$599900,3 baths,3+2 beds,https://barrie.listing.ca/63-jessica-dr.S4993509.htm#61-3
2020-11-19,l916975,4 Highcroft Rd,Highcroft Rd,Allandale,Barrie,$549900,2 baths,3 beds,https://barrie.listing.ca/4-highcroft-rd.S4993464.htm#61-4
2020-11-19,l916974,27 Lakewoods Crt,Lakewoods Crt,Painswick South,Barrie,$749900,3 baths,4+1 beds,https://barrie.listing.ca/27-lakewoods-crt.S4993414.htm#61-5
2020-11-19,l916973,24 Laidlaw Dr,Laidlaw Dr,West Bayfield,Barrie,$499900,1 baths,2 beds,https://barrie.listing.ca/24-laidlaw-dr.S4993349.htm#61-6
2020-11-19,l916972,70 Carley Cres,Carley Cres,Painswick South,Barrie,$899000,4 baths,5 beds,https://barrie.listing.ca/70-carley-cres.S4993326.htm#61-7
2020-11-19,l916970,12 Bluegrass Dr,Bluegrass Dr,Holly,Barrie,$599900,3 baths,3+1 beds,https://barrie.listing.ca/12-bluegrass-dr.S4993283.htm#61-8
2020-11-19,l916968,13 Wilson Crt,Wilson Crt,Allandale Heights,Barrie,$620000,2 baths,3 beds,https://barrie.listing.ca/13-wilson-crt.S4988518.htm#61-9
2020-11-20,l918212,32 Joseph Cres,Joseph Cres,Painswick South,Barrie,$679000,3 baths,2+2 beds,https://barrie.listing.ca/32-joseph-cres.S4995185.htm#61-2
2020-11-20,l918147,256 Cox Mill Rd,Cox Mill Rd,Painswick North,Barrie,$899000,4 baths,2+2 beds,https://barrie.listing.ca/256-cox-mill-rd.S4995063.htm#61-3
2020-11-20,l917927,87 Christie Cres,Christie Cres,Letitia Heights,Barrie,$489900,2 baths,3 beds,https://barrie.listing.ca/87-christie-cres.S4994864.htm#61-4
2020-11-20,l917925,57 Adelaide St,Adelaide St,Allandale,Barrie,$499900,3 baths,3+1 beds,https://barrie.listing.ca/57-adelaide-st.S4994737.htm#61-5
2020-11-20,l917924,14 Round Leaf Crt,Round Leaf Crt,Holly,Barrie,$899900,3 baths,4 beds,https://barrie.listing.ca/14-round-leaf-crt.S4994649.htm#61-6
2020-11-20,l917746,42 Ferndale St 308,Ferndale St,Ardagh,Barrie,$400000,1 baths,2 beds,https://barrie.listing.ca/42-ferndale-st-308.S4994459.htm#61-7
2020-11-20,l917500,34 Brighton Rd,Brighton Rd,400 East,Barrie,$659900,3 baths,3+2 beds,https://barrie.listing.ca/34-brighton-rd.S4994379.htm#61-8
2020-11-20,l917499,75 Prince William Way 7,Prince William Way,Innis-Shore,Barrie,$559000,3 baths,3 beds,https://barrie.listing.ca/75-prince-william-way-7.S4994328.htm#61-9
2020-11-20,l917498,90 Wellington St,Wellington St,Lakeshore,Barrie,$599000,2 baths,3 beds,https://barrie.listing.ca/90-wellington-st.S4994301.htm#61-a
2020-11-20,l917494,140 Succession Cres,Succession Cres,Innis-Shore,Barrie,$819000,4 baths,5 beds,https://barrie.listing.ca/140-succession-cres.S4988738.htm#61-b
2020-11-20,l918512,66 Cunningham Dr,Cunningham Dr,400 West,Barrie,$424900,3 baths,3 beds,https://barrie.listing.ca/66-cunningham-dr.S4995502.htm#61-2
2020-11-20,l918511,34 Gadwall Ave,Gadwall Ave,Painswick South,Barrie,$498888,2 baths,3 beds,https://barrie.listing.ca/34-gadwall-ave.S4995475.htm#61-3
2020-11-20,l918510,27 Dove Cres,Dove Cres,Ardagh,Barrie,$1095000,4 baths,4+1 beds,https://barrie.listing.ca/27-dove-cres.S4995398.htm#61-4
2020-11-20,l918509,59 Newton St,Newton St,Wellington,Barrie,$499900,2 baths,3 beds,https://barrie.listing.ca/59-newton-st.S4995371.htm#61-5
2020-11-20,l918507,184 Bradford St,Bradford St,City Centre,Barrie,$589900,3 baths,3 beds,https://barrie.listing.ca/184-bradford-st.S4995302.htm#61-6
2020-11-23,l919804,109 Strabane Ave,Strabane Ave,Codrington,Barrie,$828800,2 baths,3 beds,https://barrie.listing.ca/109-strabane-ave.S4997080.htm#61-2
2020-11-23,l919736,19 Muirfield Dr,Muirfield Dr,Ardagh,Barrie,$749900,3 baths,4 beds,https://barrie.listing.ca/19-muirfield-dr.S4997022.htm#61-3
2020-11-23,l919733,540 Essa Rd 4,Essa Rd,Ardagh,Barrie,$514900,3 baths,3 beds,https://barrie.listing.ca/540-essa-rd-4.S4996917.htm#61-4
2020-11-23,l919694,80 Loggers Run Rd 82,Loggers Run Rd,Ardagh,Barrie,$390000,3 baths,3 beds,https://barrie.listing.ca/80-loggers-run-rd-82.S4997061.htm#61-5
2020-11-23,l919629,33 Geddes Cres,Geddes Cres,Painswick South,Barrie,$534999,3 baths,3+1 beds,https://barrie.listing.ca/33-geddes-cres.S4996878.htm#61-6
2020-11-23,l919463,56 Logan Crt,Logan Crt,Holly,Barrie,$638000,3 baths,2+2 beds,https://barrie.listing.ca/56-logan-crt.S4996622.htm#61-7
2020-11-23,l919404,111 Worsley St 605,Worsley St,Lakeshore,Barrie,$425000,2 baths,2 beds,https://barrie.listing.ca/111-worsley-st-605.S4996692.htm#61-8
2020-11-23,l919201,62 Gadwall Ave,Gadwall Ave,Painswick South,Barrie,$515000,2 baths,3 beds,https://barrie.listing.ca/62-gadwall-ave.S4996406.htm#61-9
2020-11-23,l919151,116 Summerset Dr,Summerset Dr,Ardagh,Barrie,$859900,6 baths,4+2 beds,https://barrie.listing.ca/116-summerset-dr.S4996330.htm#61-a
2020-11-23,l919150,36 Gwendolyn St,Gwendolyn St,Painswick South,Barrie,$759900,4 baths,3 beds,https://barrie.listing.ca/36-gwendolyn-st.S4996313.htm#61-b
2020-11-23,l918951,43 Cundles Rd,Cundles Rd,Bayfield,Barrie,$425000,2 baths,3 beds,https://barrie.listing.ca/43-cundles-rd.S4996207.htm#61-c
2020-11-23,l918950,6 Downsview Dr,Downsview Dr,400 East,Barrie,$499000,2 baths,3 beds,https://barrie.listing.ca/6-downsview-dr.S4996203.htm#61-d
2020-11-23,l918949,9 Joanne Crt,Joanne Crt,Allandale Heights,Barrie,$684900,2 baths,2+2 beds,https://barrie.listing.ca/9-joanne-crt.S4995937.htm#61-e
2020-11-23,l918948,340 Ardagh Rd,Ardagh Rd,Ardagh,Barrie,$799888,2 baths,3+2 beds,https://barrie.listing.ca/340-ardagh-rd.S4995646.htm#61-f
2020-11-23,l920107,69 Hickling Tr,Hickling Tr,400 East,Barrie,$499900,3 baths,3+1 beds,https://barrie.listing.ca/69-hickling-tr.S4997431.htm#61-2
2020-11-23,l920106,155 Birkhall Pl,Birkhall Pl,Innis-Shore,Barrie,$799900,4 baths,4+2 beds,https://barrie.listing.ca/155-birkhall-pl.S4997386.htm#61-3
2020-11-23,l919994,261 Rose St 15,Rose St,Wellington,Barrie,$350000,2 baths,3 beds,https://barrie.listing.ca/261-rose-st-15.S4997398.htm#61-4
2020-11-23,l919993,181 Collier St 1402,Collier St,Codrington,Barrie,$574900,2 baths,3 beds,https://barrie.listing.ca/181-collier-st-1402.S4997189.htm#61-5
2020-11-23,l919992,181 Collier St 606,Collier St,City Centre,Barrie,$469900,2 baths,2 beds,https://barrie.listing.ca/181-collier-st-606.S4997159.htm#61-6
2020-11-24,l920642,112 Cheltenham Rd,Cheltenham Rd,Georgian Drive,Barrie,$379900,2 baths,3 beds,https://barrie.listing.ca/112-cheltenham-rd.S4998115.htm#61-2
2020-11-24,l920461,12 Larkin Dr,Larkin Dr,Georgian Drive,Barrie,$579900,2 baths,2+2 beds,https://barrie.listing.ca/12-larkin-dr.S4997994.htm#61-3
2020-11-24,l920458,22 Brown Bear St,Brown Bear St,Rural Barrie Southwest,Barrie,$649900,3 baths,3 beds,https://barrie.listing.ca/22-brown-bear-st.S4997577.htm#61-4
2020-11-24,l920323,42 Ferndale Dr 402,Ferndale Dr,Ardagh,Barrie,$559900,2 baths,3 beds,https://barrie.listing.ca/42-ferndale-dr-402.S4997992.htm#61-5
2020-11-24,l920322,75 Ellen St 1706,Ellen St,Lakeshore,Barrie,$344900,1 baths,1 beds,https://barrie.listing.ca/75-ellen-st-1706.S4997942.htm#61-6
2020-11-24,l920957,22 Victorway Dr,Victorway Dr,Holly,Barrie,$579000,4 baths,3 beds,https://barrie.listing.ca/22-victorway-dr.S4998391.htm#61-2
2020-11-24,l920951,3 Patrick Dr,Patrick Dr,Painswick South,Barrie,$699900,3 baths,3+2 beds,https://barrie.listing.ca/3-patrick-dr.S4998375.htm#61-3
2020-11-24,l920935,164 Blake St,Blake St,North Shore,Barrie,$719000,2 baths,2+1 beds,https://barrie.listing.ca/164-blake-st.S4998456.htm#61-4
2020-11-24,l920891,81 Clapperton St,Clapperton St,Wellington,Barrie,$950000,3 baths,3 beds,https://barrie.listing.ca/81-clapperton-st.S4998237.htm#61-5
2020-11-24,l920884,79 Russell Hill Dr,Russell Hill Dr,Painswick South,Barrie,$589900,4 baths,3+1 beds,https://barrie.listing.ca/79-russell-hill-dr.S4998222.htm#61-6
2020-11-24,l920771,181 Collier St Ph#1503,Collier St,North Shore,Barrie,$789900,3 baths,3 beds,https://barrie.listing.ca/181-collier-st-ph-1503.S4998232.htm#61-7
2020-11-24,l920745,54 Koda St 113,Koda St,Holly,Barrie,$395000,1 baths,1 beds,https://barrie.listing.ca/54-koda-st-113.S4998324.htm#61-8
2020-11-24,l920724,306 Essa Rd 404,Essa Rd,Ardagh,Barrie,$399999,1 baths,1 beds,https://barrie.listing.ca/306-essa-rd-404.S4998402.htm#61-9
2020-11-25,l921546,74 Courtney Cres,Courtney Cres,Painswick South,Barrie,$599900,5 baths,4 beds,https://barrie.listing.ca/74-courtney-cres.S4999266.htm#61-2
2020-11-25,l921490,243 Cardinal St,Cardinal St,Cundles East,Barrie,$679900,4 baths,4+1 beds,https://barrie.listing.ca/243-cardinal-st.S4999230.htm#61-3
2020-11-25,l921488,126 Ruffet Dr,Ruffet Dr,Edgehill Drive,Barrie,$888000,4 baths,5+1 beds,https://barrie.listing.ca/126-ruffet-dr.S4999096.htm#61-4
2020-11-25,l921304,18 Lonsdale Pl,Lonsdale Pl,Grove East,Barrie,$525000,3 baths,4+1 beds,https://barrie.listing.ca/18-lonsdale-pl.S4998976.htm#61-5
2020-11-25,l921301,4 Pass Crt,Pass Crt,Ardagh,Barrie,$569900,2 baths,3 beds,https://barrie.listing.ca/4-pass-crt.S4998838.htm#61-6
2020-11-25,l921298,97 Garden Dr,Garden Dr,Allandale Heights,Barrie,$499900,3 baths,3 beds,https://barrie.listing.ca/97-garden-dr.S4998665.htm#61-7
