ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-12-09,l931252,48 Revelstoke Cres,Revelstoke Cres,Langstaff,Richmond Hill,$899000,4 baths,3 beds,https://richmond-hill.listing.ca/48-revelstoke-cres.N5060971.htm#1-2
2020-12-09,l931198,161 Avenue Rd,Avenue Rd,North Richvale,Richmond Hill,$999000,2 baths,3+1 beds,https://richmond-hill.listing.ca/161-avenue-rd.N5060920.htm#1-3
2020-12-09,l931153,372 Highway 7 Rd 820,Highway 7 Rd,Doncrest,Richmond Hill,$399000,1 baths,1 beds,https://richmond-hill.listing.ca/372-highway-7-rd-820.N5060947.htm#1-4
2020-12-09,l931021,9241 Bathurst St Th7,Bathurst St,South Richvale,Richmond Hill,$799800,3 baths,3+1 beds,https://richmond-hill.listing.ca/9241-bathurst-st-th7.N5060752.htm#1-5
2020-12-09,l931013,484 Worthington Ave 31,Worthington Ave,Oak Ridges Lake Wilcox,Richmond Hill,$1100000,4 baths,3+1 beds,https://richmond-hill.listing.ca/484-worthington-ave-31.N5060539.htm#1-6
2020-12-09,l931003,244 Harrygan Cres,Harrygan Cres,Mill Pond,Richmond Hill,$999000,2 baths,3 beds,https://richmond-hill.listing.ca/244-harrygan-cres.N5060381.htm#1-7
2020-12-09,l930890,370 Red Maple Rd Rd 199,Red Maple Rd Rd,Langstaff,Richmond Hill,$899000,3 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-rd-199.N5060467.htm#1-8
2020-12-09,l931458,154 Mill St,Mill St,Mill Pond,Richmond Hill,$1649000,4 baths,4+1 beds,https://richmond-hill.listing.ca/154-mill-st.N5061305.htm#1-2
2020-12-09,l931444,41 Bellflower Lane,Bellflower Lane,Oak Ridges Lake Wilcox,Richmond Hill,$974900,3 baths,3 beds,https://richmond-hill.listing.ca/41-bellflower-lane.N5061126.htm#1-3
2020-12-09,l931442,49 Old Colony Rd,Old Colony Rd,Oak Ridges Lake Wilcox,Richmond Hill,$800000,4 baths,3+1 beds,https://richmond-hill.listing.ca/49-old-colony-rd.N5061115.htm#1-4
2020-12-10,l931962,85 Mccallum Dr,Mccallum Dr,North Richvale,Richmond Hill,$1398000,5 baths,4+1 beds,https://richmond-hill.listing.ca/85-mccallum-dr.N5061911.htm#1-2
2020-12-10,l931955,164 Boake Tr,Boake Tr,Bayview Hill,Richmond Hill,$3800000,6 baths,5 beds,https://richmond-hill.listing.ca/164-boake-tr.N5061851.htm#1-3
2020-12-10,l931728,32 Hillholm Blvd,Hillholm Blvd,Bayview Hill,Richmond Hill,$2850000,6 baths,6+2 beds,https://richmond-hill.listing.ca/32-hillholm-blvd.N5061588.htm#1-4
2020-12-10,l931661,8763 Bayview Ave 623,Bayview Ave,Doncrest,Richmond Hill,$479900,1 baths,1+1 beds,https://richmond-hill.listing.ca/8763-bayview-ave-623.N5061779.htm#1-5
2020-12-10,l931653,398 Highway 7 910,Highway 7,Doncrest,Richmond Hill,$746000,2 baths,2+1 beds,https://richmond-hill.listing.ca/398-highway-7-910.N5061630.htm#1-6
2020-12-10,l932224,42 Graydon Cres,Graydon Cres,Bayview Hill,Richmond Hill,$2100000,5 baths,4+1 beds,https://richmond-hill.listing.ca/42-graydon-cres.N5062291.htm#1-2
2020-12-10,l932222,78 Portage Ave,Portage Ave,Oak Ridges,Richmond Hill,$1099000,0 baths,0 beds,https://richmond-hill.listing.ca/78-portage-ave.N5062268.htm#1-3
2020-12-10,l932221,102 Revelstoke Cres,Revelstoke Cres,Langstaff,Richmond Hill,$899900,4 baths,3+1 beds,https://richmond-hill.listing.ca/102-revelstoke-cres.N5062253.htm#1-4
2020-12-10,l932214,199 Rothbury Rd,Rothbury Rd,Westbrook,Richmond Hill,$2199000,6 baths,5 beds,https://richmond-hill.listing.ca/199-rothbury-rd.N5062179.htm#1-5
2020-12-10,l932107,398 Highway 7 Rg06,Highway 7,Doncrest,Richmond Hill,$559000,1 baths,1+1 beds,https://richmond-hill.listing.ca/398-highway-7-rg06.N5062164.htm#1-6
2020-12-10,l932105,29 Nothern Heights Dr 105,Nothern Heights Dr,Langstaff,Richmond Hill,$588800,2 baths,2 beds,https://richmond-hill.listing.ca/29-nothern-heights-dr-105.N5062123.htm#1-7
2020-12-10,l932102,75 King William Cres 703,King William Cres,Langstaff,Richmond Hill,$579000,2 baths,2 beds,https://richmond-hill.listing.ca/75-king-william-cres-703.N5062064.htm#1-8
2020-12-11,l932790,23 Samantha Circ,Samantha Circ,Doncrest,Richmond Hill,$998000,4 baths,3 beds,https://richmond-hill.listing.ca/23-samantha-circ.N5062992.htm#1-1
2020-12-11,l932789,41 Divon Lane,Divon Lane,Bayview Hill,Richmond Hill,$1538000,15 baths,4+1 beds,https://richmond-hill.listing.ca/41-divon-lane.N5062970.htm#1-2
2020-12-11,l932732,27 Lanebrooke Cres,Lanebrooke Cres,Rouge Woods,Richmond Hill,$1828000,4 baths,4+2 beds,https://richmond-hill.listing.ca/27-lanebrooke-cres.N5062931.htm#1-3
2020-12-11,l932683,33 Weldrick Rd Ph9,Weldrick Rd,Observatory,Richmond Hill,$679900,2 baths,2+1 beds,https://richmond-hill.listing.ca/33-weldrick-rd-ph9.N5062821.htm#1-4
2020-12-11,l932537,340 Browndale Cres,Browndale Cres,Crosby,Richmond Hill,$828800,2 baths,3 beds,https://richmond-hill.listing.ca/340-browndale-cres.N5062612.htm#1-5
2020-12-11,l932525,30 Parker Ave,Parker Ave,Oak Ridges,Richmond Hill,$3950000,8 baths,5+1 beds,https://richmond-hill.listing.ca/30-parker-ave.N4824520.htm#1-6
2020-12-11,l932406,22 Clarissa Dr 906,Clarissa Dr,Harding,Richmond Hill,$399000,1 baths,1+1 beds,https://richmond-hill.listing.ca/22-clarissa-dr-906.N5062395.htm#1-7
2020-12-11,l932995,23 Marigold Crt,Marigold Crt,Westbrook,Richmond Hill,$799000,3 baths,3 beds,https://richmond-hill.listing.ca/23-marigold-crt.N5063226.htm#1-1
2020-12-11,l932958,638 North Lake Rd,North Lake Rd,Oak Ridges Lake Wilcox,Richmond Hill,$1149000,1 baths,5 beds,https://richmond-hill.listing.ca/638-north-lake-rd.N5063026.htm#1-2
2020-12-11,l932823,310 Red Maple Rd 1203,Red Maple Rd,Langstaff,Richmond Hill,$499900,1 baths,2 beds,https://richmond-hill.listing.ca/310-red-maple-rd-1203.N5063207.htm#1-3
2020-12-11,l932817,8868 Younge St 211W,Younge St,South Richvale,Richmond Hill,$798800,2 baths,3 beds,https://richmond-hill.listing.ca/8868-younge-st-211w.N5063179.htm#1-4
2020-12-14,l933978,8868 Yonge St Th108W,Yonge St,South Richvale,Richmond Hill,$929900,3 baths,3+1 beds,https://richmond-hill.listing.ca/8868-yonge-st-th108w.N5064414.htm#1-1
2020-12-14,l933895,172 Taylor Mills Dr,Taylor Mills Dr,Crosby,Richmond Hill,$799800,2 baths,3+2 beds,https://richmond-hill.listing.ca/172-taylor-mills-dr.N5064242.htm#1-2
2020-12-14,l933687,72 Pacific Rim Crt,Pacific Rim Crt,Jefferson,Richmond Hill,$888000,5 baths,4+1 beds,https://richmond-hill.listing.ca/72-pacific-rim-crt.N5064079.htm#1-3
2020-12-14,l933682,15 Doncrest Rd,Doncrest Rd,Doncrest,Richmond Hill,$1990000,5 baths,4+4 beds,https://richmond-hill.listing.ca/15-doncrest-rd.N5063999.htm#1-4
2020-12-14,l933680,346 Taylor Mills Dr,Taylor Mills Dr,Crosby,Richmond Hill,$779000,2 baths,3+1 beds,https://richmond-hill.listing.ca/346-taylor-mills-dr.N4902233.htm#1-5
2020-12-14,l933638,1 Bond Cres 206,Bond Cres,Oak Ridges,Richmond Hill,$837990,3 baths,3 beds,https://richmond-hill.listing.ca/1-bond-cres-206.N5063985.htm#1-6
2020-12-14,l933573,108 Mill St,Mill St,Mill Pond,Richmond Hill,$999500,0 baths,0 beds,https://richmond-hill.listing.ca/108-mill-st.N5063942.htm#1-7
2020-12-14,l933306,8 Birdsong St,Birdsong St,Oak Ridges Lake Wilcox,Richmond Hill,$849900,4 baths,3+1 beds,https://richmond-hill.listing.ca/8-birdsong-st.N5063634.htm#1-8
2020-12-14,l933285,55 Toporowski Ave,Toporowski Ave,Rouge Woods,Richmond Hill,$1398000,3 baths,4 beds,https://richmond-hill.listing.ca/55-toporowski-ave.N5063381.htm#1-9
2020-12-14,l933178,9608 Yonge St 1103A,Yonge St,North Richvale,Richmond Hill,$534900,1 baths,1+1 beds,https://richmond-hill.listing.ca/9608-yonge-st-1103a.N5063712.htm#1-a
2020-12-14,l933177,376 Highway 7 Rd 921,Highway 7 Rd,Doncrest,Richmond Hill,$479000,1 baths,1+1 beds,https://richmond-hill.listing.ca/376-highway-7-rd-921.N5063700.htm#1-b
2020-12-14,l934198,84 Stockdale Cres,Stockdale Cres,North Richvale,Richmond Hill,$2098000,4 baths,4+3 beds,https://richmond-hill.listing.ca/84-stockdale-cres.N5064510.htm#1-1
2020-12-15,l934597,58 Hilts Dr,Hilts Dr,Rural Richmond Hill,Richmond Hill,$1999990,4 baths,5 beds,https://richmond-hill.listing.ca/58-hilts-dr.N5065092.htm#1-1
2020-12-15,l934444,47 Carnoustie Cres,Carnoustie Cres,Jefferson,Richmond Hill,$999000,4 baths,4+3 beds,https://richmond-hill.listing.ca/47-carnoustie-cres.N5065040.htm#1-2
2020-12-15,l934440,18 Sunset Beach Rd Th4,Sunset Beach Rd,Oak Ridges,Richmond Hill,$1268800,4 baths,3+1 beds,https://richmond-hill.listing.ca/18-sunset-beach-rd-th4.N5064978.htm#1-3
2020-12-15,l934438,18 Sunset Beach Rd Th1,Sunset Beach Rd,Oak Ridges,Richmond Hill,$1338800,4 baths,3+1 beds,https://richmond-hill.listing.ca/18-sunset-beach-rd-th1.N5064956.htm#1-4
2020-12-15,l934437,31 Ronald Ave,Ronald Ave,Doncrest,Richmond Hill,$1638000,4 baths,5 beds,https://richmond-hill.listing.ca/31-ronald-ave.N5064946.htm#1-5
2020-12-15,l934423,499 Sixteenth Ave,Sixteenth Ave,Langstaff,Richmond Hill,$3488000,5 baths,5 beds,https://richmond-hill.listing.ca/499-sixteenth-ave.N4982383.htm#1-6
2020-12-15,l934334,9618 Yonge St #lph7,Yonge St,North Richvale,Richmond Hill,$899800,2 baths,2+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-lph7.N5065003.htm#1-7
2020-12-15,l934806,66 Duncombe Lane,Duncombe Lane,South Richvale,Richmond Hill,$1050000,3 baths,3+1 beds,https://richmond-hill.listing.ca/66-duncombe-lane.N5065513.htm#1-1
2020-12-15,l934801,37 Holtby St,Holtby St,Oak Ridges,Richmond Hill,$899000,3 baths,3 beds,https://richmond-hill.listing.ca/37-holtby-st.N5065400.htm#1-2
2020-12-15,l934797,7 Napanee St,Napanee St,Jefferson,Richmond Hill,$799800,3 baths,3 beds,https://richmond-hill.listing.ca/7-napanee-st.N5065358.htm#1-3
2020-12-15,l934793,104 Lacewood Dr,Lacewood Dr,Westbrook,Richmond Hill,$979900,4 baths,3 beds,https://richmond-hill.listing.ca/104-lacewood-dr.N5065316.htm#1-4
2020-12-15,l934791,64 Pathlane Rd,Pathlane Rd,Langstaff,Richmond Hill,$2350000,5 baths,5 beds,https://richmond-hill.listing.ca/64-pathlane-rd.N5065271.htm#1-5
2020-12-15,l934787,227 Duncan Rd,Duncan Rd,Langstaff,Richmond Hill,$2888800,4 baths,4 beds,https://richmond-hill.listing.ca/227-duncan-rd.N4770987.htm#1-6
2020-12-15,l934723,70 Baif Blvd 801,Baif Blvd,North Richvale,Richmond Hill,$699888,2 baths,2 beds,https://richmond-hill.listing.ca/70-baif-blvd-801.N5065270.htm#1-7
2020-12-16,l935275,100 Observatory Lane 1502,Observatory Lane,Observatory,Richmond Hill,$609000,2 baths,2 beds,https://richmond-hill.listing.ca/100-observatory-lane-1502.N5066029.htm#1-1
2020-12-16,l935243,66 Walmer Rd,Walmer Rd,North Richvale,Richmond Hill,$3388000,6 baths,4+1 beds,https://richmond-hill.listing.ca/66-walmer-rd.N5065990.htm#1-2
2020-12-16,l935239,7 Poplar Dr,Poplar Dr,Oak Ridges,Richmond Hill,$1588800,0 baths,0 beds,https://richmond-hill.listing.ca/7-poplar-dr.N5065888.htm#1-3
2020-12-16,l935207,9205 Yonge St 317,Yonge St,Langstaff,Richmond Hill,$499000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9205-yonge-st-317.N5065948.htm#1-4
2020-12-16,l935077,42 Augustine Ave,Augustine Ave,Oak Ridges,Richmond Hill,$1499000,5 baths,4+1 beds,https://richmond-hill.listing.ca/42-augustine-ave.N5065626.htm#1-5
2020-12-16,l935438,209 Harris Ave,Harris Ave,Jefferson,Richmond Hill,$1500000,1 baths,2 beds,https://richmond-hill.listing.ca/209-harris-ave.N5066103.htm#1-1
2020-12-16,l935434,12 Picnic St,Picnic St,Oak Ridges Lake Wilcox,Richmond Hill,$899000,4 baths,3+1 beds,https://richmond-hill.listing.ca/12-picnic-st.N5066050.htm#1-2
2020-12-16,l935355,9201 Yonge St 511,Yonge St,Langstaff,Richmond Hill,$558000,1 baths,1+1 beds,https://richmond-hill.listing.ca/9201-yonge-st-511.N5066070.htm#1-3
2020-12-17,l935862,11 Poplar Dr,Poplar Dr,Oak Ridges,Richmond Hill,$2288800,5 baths,4 beds,https://richmond-hill.listing.ca/11-poplar-dr.N5066684.htm#1-1
2020-12-17,l935858,199 Boake Tr,Boake Tr,Bayview Hill,Richmond Hill,$3699000,6 baths,5+1 beds,https://richmond-hill.listing.ca/199-boake-tr.N5066662.htm#1-2
2020-12-17,l935996,18 Harding Blvd Ph108,Harding Blvd,Harding,Richmond Hill,$449000,1 baths,1 beds,https://richmond-hill.listing.ca/18-harding-blvd-ph108.N5067034.htm#1-1
2020-12-22,l938118,142 19th Ave,19th Ave,Jefferson,Richmond Hill,$2888000,6 baths,4+2 beds,https://richmond-hill.listing.ca/142-19th-ave.N5069485.htm#1-1
2020-12-22,l938096,10101 Yonge St 302,Yonge St,Crosby,Richmond Hill,$899000,2 baths,2+1 beds,https://richmond-hill.listing.ca/10101-yonge-st-302.N5069533.htm#1-2
2020-12-22,l937995,253 Bloomington Rd,Bloomington Rd,Oak Ridges,Richmond Hill,$888000,4 baths,3 beds,https://richmond-hill.listing.ca/253-bloomington-rd.N5069448.htm#1-3
2020-12-22,l937991,69 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$2350000,5 baths,4+1 beds,https://richmond-hill.listing.ca/69-bond-cres.N5069431.htm#1-4
2020-12-22,l937983,72 Elm Grove Ave,Elm Grove Ave,Oak Ridges,Richmond Hill,$2649888,5 baths,5+2 beds,https://richmond-hill.listing.ca/72-elm-grove-ave.N5069288.htm#1-5
2020-12-22,l937745,158 Pemberton Rd,Pemberton Rd,North Richvale,Richmond Hill,$2199900,7 baths,5+2 beds,https://richmond-hill.listing.ca/158-pemberton-rd.N5069005.htm#1-6
2020-12-22,l937740,49 Goldlist Dr,Goldlist Dr,Jefferson,Richmond Hill,$1468000,5 baths,4+1 beds,https://richmond-hill.listing.ca/49-goldlist-dr.N5068925.htm#1-7
2020-12-22,l937685,255 Shaftsbury Ave #8,Shaftsbury Ave,Westbrook,Richmond Hill,$799900,4 baths,3 beds,https://richmond-hill.listing.ca/255-shaftsbury-ave-8.N5068991.htm#1-8
2020-12-22,l937596,101 Arnold Cres,Arnold Cres,Mill Pond,Richmond Hill,$1099000,1 baths,3 beds,https://richmond-hill.listing.ca/101-arnold-cres.N5068853.htm#1-9
2020-12-22,l937425,370 Red Maple Rd 98,Red Maple Rd,Langstaff,Richmond Hill,$928000,3 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-98.N5068649.htm#1-a
2020-12-22,l937130,78 Springbrook Dr,Springbrook Dr,Langstaff,Richmond Hill,$2450000,6 baths,5+2 beds,https://richmond-hill.listing.ca/78-springbrook-dr.N5068293.htm#1-b
2020-12-22,l937096,326 Major Mackenzie Dr 308,Major Mackenzie Dr,Crosby,Richmond Hill,$499900,2 baths,2+1 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-308.N5068258.htm#1-c
2020-12-22,l936989,6 Mack Clement Lane,Mack Clement Lane,Westbrook,Richmond Hill,$1149900,3 baths,4+1 beds,https://richmond-hill.listing.ca/6-mack-clement-lane.N5068214.htm#1-d
2020-12-22,l936978,222 Regent St,Regent St,Mill Pond,Richmond Hill,$2288800,5 baths,4 beds,https://richmond-hill.listing.ca/222-regent-st.N5068091.htm#1-e
2020-12-22,l936880,11 Oneida Cres 212,Oneida Cres,Langstaff,Richmond Hill,$479000,1 baths,2 beds,https://richmond-hill.listing.ca/11-oneida-cres-212.N5067965.htm#1-f
2020-12-22,l936643,9618 Yonge St 303,Yonge St,North Richvale,Richmond Hill,$510999,1 baths,1 beds,https://richmond-hill.listing.ca/9618-yonge-st-303.N5067698.htm#1-g
2020-12-22,l936502,33 Lowther Ave,Lowther Ave,Oak Ridges,Richmond Hill,$1248888,4 baths,3 beds,https://richmond-hill.listing.ca/33-lowther-ave.N5067493.htm#1-h
2020-12-22,l936501,154 Berwick Cres,Berwick Cres,Observatory,Richmond Hill,$1758000,5 baths,5+1 beds,https://richmond-hill.listing.ca/154-berwick-cres.N5067476.htm#1-i
2020-12-22,l936470,309 Major Mackenzie Dr 415,Major Mackenzie Dr,Harding,Richmond Hill,$605000,2 baths,2+1 beds,https://richmond-hill.listing.ca/309-major-mackenzie-dr-415.N5067446.htm#1-j
2020-12-22,l936333,92 English Oak Dr,English Oak Dr,Oak Ridges Lake Wilcox,Richmond Hill,$888000,3 baths,3 beds,https://richmond-hill.listing.ca/92-english-oak-dr.N5067372.htm#1-k
2020-12-22,l936319,7 Lanebrooke Cres,Lanebrooke Cres,Rouge Woods,Richmond Hill,$1049000,3 baths,3 beds,https://richmond-hill.listing.ca/7-lanebrooke-cres.N5067115.htm#1-l
2020-12-22,l938267,38 Eastdale Cres,Eastdale Cres,Doncrest,Richmond Hill,$1599000,5 baths,5+3 beds,https://richmond-hill.listing.ca/38-eastdale-cres.N5069660.htm#1-1
2020-12-23,l938597,47 Nine Mile Lane,Nine Mile Lane,Westbrook,Richmond Hill,$1019900,3 baths,3 beds,https://richmond-hill.listing.ca/47-nine-mile-lane.N5070128.htm#1-1
2020-12-23,l938354,75 King William Cres 207,King William Cres,Langstaff,Richmond Hill,$479888,1 baths,1 beds,https://richmond-hill.listing.ca/75-king-william-cres-207.N5069852.htm#1-2
2020-12-23,l938733,220 Sussex Ave,Sussex Ave,Harding,Richmond Hill,$2799000,5 baths,4 beds,https://richmond-hill.listing.ca/220-sussex-ave.N5070384.htm#1-1
2020-12-23,l938723,63 Beasley Dr,Beasley Dr,Mill Pond,Richmond Hill,$1188000,3 baths,4 beds,https://richmond-hill.listing.ca/63-beasley-dr.N5070271.htm#1-2
2020-12-23,l938721,274 Taylor Mills Dr,Taylor Mills Dr,Crosby,Richmond Hill,$799000,2 baths,3+1 beds,https://richmond-hill.listing.ca/274-taylor-mills-dr.N5070233.htm#1-3
2020-12-28,l939464,199 Rothbury Rd,Rothbury Rd,Westbrook,Richmond Hill,$2199000,6 baths,5 beds,https://richmond-hill.listing.ca/199-rothbury-rd.N5071295.htm#1-1
2020-12-28,l939457,70 Sylvan Cres,Sylvan Cres,Oak Ridges Lake Wilcox,Richmond Hill,$899900,2 baths,3 beds,https://richmond-hill.listing.ca/70-sylvan-cres.N5071226.htm#1-2
2020-12-28,l939276,3 Meadowsweet Lane,Meadowsweet Lane,Oak Ridges Lake Wilcox,Richmond Hill,$899000,3 baths,3+1 beds,https://richmond-hill.listing.ca/3-meadowsweet-lane.N5071058.htm#1-3
2020-12-28,l939180,76 Brass Dr,Brass Dr,Jefferson,Richmond Hill,$1668000,3 baths,4 beds,https://richmond-hill.listing.ca/76-brass-dr.N5070912.htm#1-4
2020-12-28,l939159,75 King William Cres 703,King William Cres,Langstaff,Richmond Hill,$638000,2 baths,2 beds,https://richmond-hill.listing.ca/75-king-william-cres-703.N5070959.htm#1-5
2020-12-28,l939021,39 Milbourne Lane,Milbourne Lane,Oak Ridges,Richmond Hill,$799000,4 baths,3+1 beds,https://richmond-hill.listing.ca/39-milbourne-lane.N5070713.htm#1-6
2020-12-28,l939003,84 Maple Grove Ave,Maple Grove Ave,Oak Ridges,Richmond Hill,$2988000,6 baths,5+1 beds,https://richmond-hill.listing.ca/84-maple-grove-ave.N5070691.htm#1-7
2020-12-29,l939743,20 Baif Blvd 301,Baif Blvd,North Richvale,Richmond Hill,$775000,2 baths,3+1 beds,https://richmond-hill.listing.ca/20-baif-blvd-301.N5071617.htm#1-1
2020-12-29,l939682,85 Mccallum Dr,Mccallum Dr,North Richvale,Richmond Hill,$1398000,5 baths,4+1 beds,https://richmond-hill.listing.ca/85-mccallum-dr.N5071487.htm#1-2
2020-12-30,l940183,1 Worley Hall Gate,Worley Hall Gate,Rural Richmond Hill,Richmond Hill,$3388000,4 baths,4+1 beds,https://richmond-hill.listing.ca/1-worley-hall-gate.N5072109.htm#1-1
2020-12-30,l940158,55 Oneida Cres 206,Oneida Cres,Langstaff,Richmond Hill,$619900,2 baths,2+1 beds,https://richmond-hill.listing.ca/55-oneida-cres-206.N5072123.htm#1-2
2020-12-30,l940071,35 Kevi Cres,Kevi Cres,Doncrest,Richmond Hill,$1880000,5 baths,4+1 beds,https://richmond-hill.listing.ca/35-kevi-cres.N5072059.htm#1-3
2020-12-30,l940067,62 Yongehurst Rd,Yongehurst Rd,North Richvale,Richmond Hill,$3569000,6 baths,4+1 beds,https://richmond-hill.listing.ca/62-yongehurst-rd.N5071967.htm#1-4
2020-12-30,l940063,56 Fergus Ave,Fergus Ave,Oak Ridges Lake Wilcox,Richmond Hill,$1350000,2 baths,3 beds,https://richmond-hill.listing.ca/56-fergus-ave.N5071900.htm#1-5
2020-12-30,l939992,75 King William Cres 513,King William Cres,Langstaff,Richmond Hill,$475000,1 baths,1 beds,https://richmond-hill.listing.ca/75-king-william-cres-513.N5071873.htm#1-6
2020-12-30,l939990,9471 Yonge St 334,Yonge St,Observatory,Richmond Hill,$439900,1 baths,1 beds,https://richmond-hill.listing.ca/9471-yonge-st-334.N5071813.htm#1-7
2021-01-01,l940824,125 Amulet Cres,Amulet Cres,Rouge Woods,Richmond Hill,$899000,4 baths,3+1 beds,https://richmond-hill.listing.ca/125-amulet-cres.N5072891.htm#1-1
2021-01-01,l940823,2 Estoril St,Estoril St,Observatory,Richmond Hill,$1580000,4 baths,4+1 beds,https://richmond-hill.listing.ca/2-estoril-st.N5072881.htm#1-2
2021-01-01,l940783,28 Emily Charron Lane,Emily Charron Lane,Westbrook,Richmond Hill,$1168000,3 baths,3 beds,https://richmond-hill.listing.ca/28-emily-charron-lane.N5072866.htm#1-3
2021-01-01,l940782,6 Terrace Bay Lane,Terrace Bay Lane,Westbrook,Richmond Hill,$1138000,3 baths,3 beds,https://richmond-hill.listing.ca/6-terrace-bay-lane.N5072862.htm#1-4
2021-01-01,l940777,397 Browndale Cres,Browndale Cres,Crosby,Richmond Hill,$898000,2 baths,3+2 beds,https://richmond-hill.listing.ca/397-browndale-cres.N5072808.htm#1-5
2021-01-03,l941358,49 Pemberton Rd,Pemberton Rd,North Richvale,Richmond Hill,$1750888,3 baths,4 beds,https://richmond-hill.listing.ca/49-pemberton-rd.N5073395.htm#1-1
2021-01-03,l941357,15 Greenbank Dr,Greenbank Dr,Jefferson,Richmond Hill,$1469000,4 baths,3+1 beds,https://richmond-hill.listing.ca/15-greenbank-dr.N5073388.htm#1-2
2021-01-03,l941312,9191 Yonge St Sw702,Yonge St,Langstaff,Richmond Hill,$499900,1 baths,1+1 beds,https://richmond-hill.listing.ca/9191-yonge-st-sw702.N5073552.htm#1-3
2021-01-03,l941307,30 Harding Blvd Ph01,Harding Blvd,North Richvale,Richmond Hill,$790000,2 baths,2+1 beds,https://richmond-hill.listing.ca/30-harding-blvd-ph01.N5073406.htm#1-4
2021-01-03,l941191,200 Paradelle Dr,Paradelle Dr,Oak Ridges Lake Wilcox,Richmond Hill,$899000,3 baths,4 beds,https://richmond-hill.listing.ca/200-paradelle-dr.N5073340.htm#1-5
2021-01-03,l941069,152 William F. Bell Pkwy,William F. Bell Pkwy,Rural Richmond Hill,Richmond Hill,$2280000,4 baths,5 beds,https://richmond-hill.listing.ca/152-william-f-bell-pkwy.N5073193.htm#1-6
2021-01-03,l941031,2 Cheshire Pl,Cheshire Pl,South Richvale,Richmond Hill,$2299000,6 baths,5+1 beds,https://richmond-hill.listing.ca/2-cheshire-pl.N5073116.htm#1-7
2021-01-03,l941029,1 Chaplin Crt,Chaplin Crt,Bayview Hill,Richmond Hill,$2888000,5 baths,5+1 beds,https://richmond-hill.listing.ca/1-chaplin-crt.N4969747.htm#1-8
2021-01-04,l941788,561 16th Ave,16th Ave,Langstaff,Richmond Hill,$3500,2 baths,2+2 beds,https://richmond-hill.listing.ca/561-16th-ave.N5074027.htm#1-1
2021-01-04,l941728,128 Berwick Cres,Berwick Cres,Observatory,Richmond Hill,$1538000,4 baths,4+2 beds,https://richmond-hill.listing.ca/128-berwick-cres.N5073939.htm#1-2
